event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
MLI8177,"02 February 2023",2023,2,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,2,FAMAMali,National,"Around 2 February 2023 (between 25 January - 10 February), FAMa conducted offensive reconnaissance missions against militants (suspected to be JNIM) in the area of Konna (Mopti, Mopti). 10 militant sanctuaries were destroyed, 35 suspects arrested, and 82 militants 'neutralized' (presumably killed), according to a government statement. 41 fatalities are coded in two separate operations and the remaining 41 split across 12 events. 3 fatalities coded.",3,,1680570808
MLI8177,"02 February 2023",2023,2,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,2,FAMAMali,National,"Around 2 February 2023 (between 25 January - 10 February), FAMa conducted offensive reconnaissance missions against militants (suspected to be JNIM) in the area of Konna (Mopti, Mopti). 10 militant sanctuaries were destroyed, 35 suspects arrested, and 82 militants 'neutralized' (presumably killed), according to a government statement. 41 fatalities are coded in two separate operations and the remaining 41 split across 12 events. 3 fatalities coded.",3,,1680570808
MLI8178,"02 February 2023",2023,2,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,FAMAMali,National,"Around 2 February 2023 (between 25 January - 10 February), FAMa conducted offensive reconnaissance missions against militants (suspected to be JNIM) in the area of Douentza (Douentza, Mopti). 10 militant sanctuaries were destroyed, 35 suspects arrested, and 82 militants 'neutralized' (presumably killed), according to a government statement. 41 fatalities are coded in two separate operations and the remaining 41 split across 12 events. 4 fatalities coded.",4,,1680570808
MLI8178,"02 February 2023",2023,2,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,FAMAMali,National,"Around 2 February 2023 (between 25 January - 10 February), FAMa conducted offensive reconnaissance missions against militants (suspected to be JNIM) in the area of Douentza (Douentza, Mopti). 10 militant sanctuaries were destroyed, 35 suspects arrested, and 82 militants 'neutralized' (presumably killed), according to a government statement. 41 fatalities are coded in two separate operations and the remaining 41 split across 12 events. 4 fatalities coded.",4,,1680570808
MLI8107,"01 February 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)","Wagner Group",1,12,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,2,"Undisclosed Source","Local partner-Other","On 1 February 2023, FAMa and Wagner forces clashed with JNIM militants in the area of Dogofri (Niono, Segou). Casualties unknown.",0,,1675706204
MLI8107,"01 February 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,2,"Undisclosed Source","Local partner-Other","On 1 February 2023, FAMa and Wagner forces clashed with JNIM militants in the area of Dogofri (Niono, Segou). Casualties unknown.",0,,1675706204
MLI8097,"31 January 2023",2023,1,"Political violence",Battles,"Armed clash","Diaka Communal Militia (Mali)",,4,44,,466,"Western Africa",Mali,Sikasso,Kolondieba,Kebila,Diaka,11.1707,-7.1317,2,"Undisclosed Source","Local partner-Other","On 31 January 2023, residents from the villages of Diaka and Todougou Kolondie clashed with each other due to a land dispute dating back around forty years between Diaka (Kolondieba, Sikasso) and Todougou Kolondie (Bougouni, Sikasso). 14 people were wounded, including three wounded from Diaka and eleven severely wounded from Todougou Kolondie. Supplies, motorcycles, and clothing belonging to people living in nearby hamlets were burned. About twenty people were arrested by the gendarmerie.",0,,1675706204
MLI8097,"31 January 2023",2023,1,"Political violence",Battles,"Armed clash","Todougou Kolondie Communal Militia (Mali)",,4,44,,466,"Western Africa",Mali,Sikasso,Kolondieba,Kebila,Diaka,11.1707,-7.1317,2,"Undisclosed Source","Local partner-Other","On 31 January 2023, residents from the villages of Diaka and Todougou Kolondie clashed with each other due to a land dispute dating back around forty years between Diaka (Kolondieba, Sikasso) and Todougou Kolondie (Bougouni, Sikasso). 14 people were wounded, including three wounded from Diaka and eleven severely wounded from Todougou Kolondie. Supplies, motorcycles, and clothing belonging to people living in nearby hamlets were burned. About twenty people were arrested by the gendarmerie.",0,,1675706204
MLI8112,"31 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Sansanding,Tossouma,13.8943,-5.9912,2,"Undisclosed Source","Local partner-Other","On 31 January 2023, a FAMa and Wagner patrol killed one person, arrested six people including five Bambara and one Fulani, and seized livestock near the village of Tossouma (Segou, Segou).",1,,1675706204
MLI8112,"31 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Bambara Ethnic Group (Mali); Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Sansanding,Tossouma,13.8943,-5.9912,2,"Undisclosed Source","Local partner-Other","On 31 January 2023, a FAMa and Wagner patrol killed one person, arrested six people including five Bambara and one Fulani, and seized livestock near the village of Tossouma (Segou, Segou).",1,,1675706204
MLI8113,"31 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,Fakala,Nia-Moussa,14.029,-4.1099,2,"Twitter; Undisclosed Source","Local partner-Other","On 31 January 2023, FAMa and Wagner intercepted and killed six people from the Fulani community including three men, a woman and her two children (the sole survivor of the attack is a toddler) and seized about fifty heads of livestock near the village of Nia-Moussa (Djenne, Mopti).",6,,1675706204
MLI8113,"31 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,Fakala,Nia-Moussa,14.029,-4.1099,2,"Twitter; Undisclosed Source","Local partner-Other","On 31 January 2023, FAMa and Wagner intercepted and killed six people from the Fulani community including three men, a woman and her two children (the sole survivor of the attack is a toddler) and seized about fifty heads of livestock near the village of Nia-Moussa (Djenne, Mopti).",6,,1675706204
MLI8104,"31 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,San,San,Sienso,13.2385,-4.8844,1,"AFP; Al Zallaqa; Mali Actu; Studio Tamani; Twitter; Whatsapp","New media-National","On 31 January 2023, JNIM militants attacked a security checkpoint in Sienso (San, Segou). One policeman and one civilian were killed, seven people were wounded including two policemen, one gendarme, and four civilians. Six motorcycles were burned, one vehicle damaged, one motorcycle and batteries seized, and the checkpoint vandalized. JNIM claimed responsibility and displayed weapons, ammunition, motorcycles, and equipment said captured.",2,,1680570808
MLI8104,"31 January 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Mali (2021-)","Police Forces of Mali (2021-) Gendarmerie",1,12,,466,"Western Africa",Mali,Segou,San,San,Sienso,13.2385,-4.8844,1,"AFP; Al Zallaqa; Mali Actu; Studio Tamani; Twitter; Whatsapp","New media-National","On 31 January 2023, JNIM militants attacked a security checkpoint in Sienso (San, Segou). One policeman and one civilian were killed, seven people were wounded including two policemen, one gendarme, and four civilians. Six motorcycles were burned, one vehicle damaged, one motorcycle and batteries seized, and the checkpoint vandalized. JNIM claimed responsibility and displayed weapons, ammunition, motorcycles, and equipment said captured.",2,,1680570808
MLI8092,"31 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Dire,Binga,Bougouberi,16.0879,-3.4705,2,"Undisclosed Source; Whatsapp","Local partner-Other","On 31 January 2023, JNIM militants aboard motorcycles abducted the mayor of Binga commune when he was travelling aboard a pinasse boat to the weekly market in Dire, between Bougouberi and Dire (Dire, Tombouctou). The abducted was released in Salakoira on 14 February.",0,,1680570810
MLI8092,"31 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Government of Mali (2021-)",7,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Dire,Binga,Bougouberi,16.0879,-3.4705,2,"Undisclosed Source; Whatsapp","Local partner-Other","On 31 January 2023, JNIM militants aboard motorcycles abducted the mayor of Binga commune when he was travelling aboard a pinasse boat to the weekly market in Dire, between Bougouberi and Dire (Dire, Tombouctou). The abducted was released in Salakoira on 14 February.",0,,1680570810
MLI8100,"30 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,24,,466,"Western Africa",Mali,Mopti,Bankass,Segue,Sama,13.776,-3.7726,1,Whatsapp,"New media","On 30 January 2023, JNIM militants and Dan Na Ambassagou militiamen clashed in the village of Sama (Bankass, Mopti). Two militiamen were wounded.",0,,1675706204
MLI8100,"30 January 2023",2023,1,"Political violence",Battles,"Armed clash","Dan Na Ambassagou",,4,24,,466,"Western Africa",Mali,Mopti,Bankass,Segue,Sama,13.776,-3.7726,1,Whatsapp,"New media","On 30 January 2023, JNIM militants and Dan Na Ambassagou militiamen clashed in the village of Sama (Bankass, Mopti). Two militiamen were wounded.",0,,1675706204
MLI8103,"30 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Goma-Coura,14.9472,-5.8293,2,"Al Zallaqa; Studio Tamani; Undisclosed Source; Whatsapp","Local partner-Other","On 30 January 2023, JNIM militants carried out a complex ambush involving IED detonation followed by gunfire against a FAMa unit between Goma-Coura and Diabaly (Niono, Segou). At least one soldier was killed and four wounded, including three severely. JNIM claimed responsibility and said it killed four soldiers.",1,,1680570808
MLI8103,"30 January 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Segou,Niono,Dogofry,Goma-Coura,14.9472,-5.8293,2,"Al Zallaqa; Studio Tamani; Undisclosed Source; Whatsapp","Local partner-Other","On 30 January 2023, JNIM militants carried out a complex ambush involving IED detonation followed by gunfire against a FAMa unit between Goma-Coura and Diabaly (Niono, Segou). At least one soldier was killed and four wounded, including three severely. JNIM claimed responsibility and said it killed four soldiers.",1,,1680570808
MLI8096,"29 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Mopti,Diabi,14.4398,-4.1298,1,"Undisclosed Source","Local partner-Other","On 29 January 2023, JNIM militants abducted a person after residents refused to pay 'zakat' taxes in the village of Diabi (Mopti, Mopti).",0,,1675706204
MLI8096,"29 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Mopti,Diabi,14.4398,-4.1298,1,"Undisclosed Source","Local partner-Other","On 29 January 2023, JNIM militants abducted a person after residents refused to pay 'zakat' taxes in the village of Diabi (Mopti, Mopti).",0,,1675706204
MLI8109,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Kouna,14.24,-4.147,2,"Undisclosed Source","Local partner-Other","On 29 January 2023, JNIM militants shot a fisher on the riverbank near the village of Kouna (Mopti, Mopti). The fisher was wounded in the eye and taken to hospital.",0,,1675706204
MLI8109,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Fishers (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Kouna,14.24,-4.147,2,"Undisclosed Source","Local partner-Other","On 29 January 2023, JNIM militants shot a fisher on the riverbank near the village of Kouna (Mopti, Mopti). The fisher was wounded in the eye and taken to hospital.",0,,1675706204
MLI8110,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,Bankass,Sogara,13.9842,-3.4344,2,"Facebook; Studio Tamani; Whatsapp","New media-Subnational","On 29 January 2023, JNIM militants attacked the hamlet of Warampa, near Sogara (Bankass, Mopti). One person was killed, supplies and motorcycles burned, and three motorcycles seized by the assailants.",1,,1675706204
MLI8110,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,Bankass,Sogara,13.9842,-3.4344,2,"Facebook; Studio Tamani; Whatsapp","New media-Subnational","On 29 January 2023, JNIM militants attacked the hamlet of Warampa, near Sogara (Bankass, Mopti). One person was killed, supplies and motorcycles burned, and three motorcycles seized by the assailants.",1,,1675706204
MLI8111,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,"Kani Bozon",Tely,14.1616,-3.5657,1,"Facebook; Studio Tamani; Undisclosed Source; Whatsapp","Local partner-Other","On 29 January 2023, JNIM militants killed a person and seized livestock in the village of Tely (Bankass, Mopti). 1800 people Tely and Oualia fled to other villages following attacks.",1,,1675706204
MLI8111,"29 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,"Kani Bozon",Tely,14.1616,-3.5657,1,"Facebook; Studio Tamani; Undisclosed Source; Whatsapp","Local partner-Other","On 29 January 2023, JNIM militants killed a person and seized livestock in the village of Tely (Bankass, Mopti). 1800 people Tely and Oualia fled to other villages following attacks.",1,,1675706204
MLI8093,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,2,"Twitter; Undisclosed Source","Local partner-Other","On 28 January 2023, presumed JNIM militants abducted a Malian rap artist from a communal transport bus of the company Sonef on the road between Lere and Niafunke (Niafunke, Tombouctou).",0,,1675706204
MLI8093,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Labor Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,2,"Twitter; Undisclosed Source","Local partner-Other","On 28 January 2023, presumed JNIM militants abducted a Malian rap artist from a communal transport bus of the company Sonef on the road between Lere and Niafunke (Niafunke, Tombouctou).",0,,1675706204
MLI8094,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Yourmi,16.1614,-3.8386,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants abducted the village chief in the village of Yourmi (Goundam, Tombouctou). The abducted was released later the same day.",0,,1675706204
MLI8094,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Yourmi Communal Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Goundam,Tonka,Yourmi,16.1614,-3.8386,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants abducted the village chief in the village of Yourmi (Goundam, Tombouctou). The abducted was released later the same day.",0,,1675706204
MLI8095,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Sare-Mabo,14.3233,-4.1892,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants abducted eight people in the village of Sare-Mabo (Mopti, Mopti).",0,,1675706204
MLI8095,"28 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Sare-Mabo,14.3233,-4.1892,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants abducted eight people in the village of Sare-Mabo (Mopti, Mopti).",0,,1675706204
MLI8098,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,24,,466,"Western Africa",Mali,Mopti,Bandiagara,Doucoumbo,Songho,14.3711,-3.709,2,Twitter,"New media","On 28 January 2023, JNIM militants attacked a Dan Na Ambassagou checkpoint at the intersection near the village of Songho (Bandiagara, Mopti). Two militiamen were killed and six people abducted including two tricycle drivers and two motorcyclists passing by during the attack.",2,,1675706204
MLI8098,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","Dan Na Ambassagou",,4,24,,466,"Western Africa",Mali,Mopti,Bandiagara,Doucoumbo,Songho,14.3711,-3.709,2,Twitter,"New media","On 28 January 2023, JNIM militants attacked a Dan Na Ambassagou checkpoint at the intersection near the village of Songho (Bandiagara, Mopti). Two militiamen were killed and six people abducted including two tricycle drivers and two motorcyclists passing by during the attack.",2,,1675706204
MLI8099,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,24,,466,"Western Africa",Mali,Mopti,Bandiagara,Doucoumbo,Djiguibombo,14.192,-3.593,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants attacked the Dan Na Ambassagou Baisso camp in the village of Djiguibombo (Bandiagara, Mopti). The militants withdraw following exchanges of gunfire and attacked gardeners near the village. Two gardens and two motorcycles were burned and several motorcycles seized by the militants. There were no casualties.",0,,1675706204
MLI8099,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","Dan Na Ambassagou",,4,24,,466,"Western Africa",Mali,Mopti,Bandiagara,Doucoumbo,Djiguibombo,14.192,-3.593,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM militants attacked the Dan Na Ambassagou Baisso camp in the village of Djiguibombo (Bandiagara, Mopti). The militants withdraw following exchanges of gunfire and attacked gardeners near the village. Two gardens and two motorcycles were burned and several motorcycles seized by the militants. There were no casualties.",0,,1675706204
MLI8102,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,22,,466,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM and IS Sahel militants clashed in Tamalat (Anderamboukane, Menaka). The IS Sahel militants withdrew toward Tankademi. Casualties unknown.",0,,1675706204
MLI8102,"28 January 2023",2023,1,"Political violence",Battles,"Armed clash","Islamic State (Sahel)",,2,22,,466,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,1,"Undisclosed Source","Local partner-Other","On 28 January 2023, JNIM and IS Sahel militants clashed in Tamalat (Anderamboukane, Menaka). The IS Sahel militants withdrew toward Tankademi. Casualties unknown.",0,,1675706204
MLI8129,"28 January 2023",2023,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,Niono,Niono,Niono,14.2526,-5.993,2,"Al Zallaqa","New media","On 28 January 2023, JNIM claimed to have destroyed a Malian army vehicle between Niono (Niono, Segou) and Point A (Segou, Segou) with a landmine. Casualties unknown.",0,,1680570808
MLI8129,"28 January 2023",2023,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Segou,Niono,Niono,Niono,14.2526,-5.993,2,"Al Zallaqa","New media","On 28 January 2023, JNIM claimed to have destroyed a Malian army vehicle between Niono (Niono, Segou) and Point A (Segou, Segou) with a landmine. Casualties unknown.",0,,1680570808
MLI8052,"27 January 2023",2023,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)",,1,17,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1137,-0.8606,2,"Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 27 January 2023, the Malian air force conducted an airstrike and killed two young male civilians from the Tuareg community aboard a motorcycle near Doro (Gourma-Rharous, Tombouctou). The aircraft was escorting a FAMa convoy on the road between Gossi and Gao.",2,,1675102875
MLI8052,"27 January 2023",2023,1,"Political violence","Explosions/Remote violence","Air/drone strike","Civilians (Mali)","Tuareg Ethnic Group (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1137,-0.8606,2,"Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 27 January 2023, the Malian air force conducted an airstrike and killed two young male civilians from the Tuareg community aboard a motorcycle near Doro (Gourma-Rharous, Tombouctou). The aircraft was escorting a FAMa convoy on the road between Gossi and Gao.",2,,1675102875
MLI8057,"27 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Segou,Macina,Kolongo,"Kolongo Tomo",13.879,-5.686,1,"Undisclosed Source","Local partner-Other","On 27 January 2023, JNIM militants abducted a butcher in the village of Kolongo Tomo (Macina, Segou).",0,,1675102875
MLI8057,"27 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Labor Group (Niger)",7,27,"Civilian targeting",466,"Western Africa",Mali,Segou,Macina,Kolongo,"Kolongo Tomo",13.879,-5.686,1,"Undisclosed Source","Local partner-Other","On 27 January 2023, JNIM militants abducted a butcher in the village of Kolongo Tomo (Macina, Segou).",0,,1675102875
MLI8114,"27 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Bellen,Gawatou,13.7716,-6.7846,1,"Undisclosed Source","Local partner-Other","On 27 January 2023, FAMa and Wagner conducted an operation in the village of Gawatou (Segou, Segou). Several residents were wounded and others arrested.",0,,1675706204
MLI8114,"27 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Bellen,Gawatou,13.7716,-6.7846,1,"Undisclosed Source","Local partner-Other","On 27 January 2023, FAMa and Wagner conducted an operation in the village of Gawatou (Segou, Segou). Several residents were wounded and others arrested.",0,,1675706204
MLI8128,"27 January 2023",2023,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulkessi,14.7983,-1.3025,2,Whatsapp,"New media","On 27 January 2023, a national guard officer was killed by the explosion of an IED likely planted by JNIM militants near Boulkessi (Douentza, Mopti).",1,,1680570808
MLI8128,"27 January 2023",2023,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Mopti,Douentza,Mondoro,Boulkessi,14.7983,-1.3025,2,Whatsapp,"New media","On 27 January 2023, a national guard officer was killed by the explosion of an IED likely planted by JNIM militants near Boulkessi (Douentza, Mopti).",1,,1680570808
MLI8073,"26 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Markala,"Point A",13.7418,-6.075,2,"Undisclosed Source","Local partner-Other","On 26 January 2023, FAMa and Wagner forces conducted an operation in several villages and hamlets in the area of Point A (Segou, Segou). One person from the Fulani community was killed and two others arrested.",1,,1675102875
MLI8073,"26 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Markala,"Point A",13.7418,-6.075,2,"Undisclosed Source","Local partner-Other","On 26 January 2023, FAMa and Wagner forces conducted an operation in several villages and hamlets in the area of Point A (Segou, Segou). One person from the Fulani community was killed and two others arrested.",1,,1675102875
MLI8079,"26 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,Niono,Sokolo,Sokolo,14.7328,-6.1219,2,"Al Zallaqa; Signal; Undisclosed Source","Local partner-Other","On 26 January 2023, JNIM militants conducted a complex ambush involving IED detonation and gunfire against a FAMa patrol between Sokolo and Massarazana (Niono, Segou). One soldier was killed. JNIM claimed responsibility and displayed weapons and ammunition said captured in an video.",1,,1680570808
MLI8079,"26 January 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Segou,Niono,Sokolo,Sokolo,14.7328,-6.1219,2,"Al Zallaqa; Signal; Undisclosed Source","Local partner-Other","On 26 January 2023, JNIM militants conducted a complex ambush involving IED detonation and gunfire against a FAMa patrol between Sokolo and Massarazana (Niono, Segou). One soldier was killed. JNIM claimed responsibility and displayed weapons and ammunition said captured in an video.",1,,1680570808
MLI8058,"25 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Tombouctou,Alafia,Acharane,16.6314,-3.3256,2,"Undisclosed Source; Whatsapp","Local partner-Other","On 25 January 2023, presumed JNIM militants abducted a member of the Tuareg community described as an armed bandit leader in the area of Acharane (Tombouctou, Tombouctou).",0,,1675102875
MLI8058,"25 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Unidentified Armed Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Tombouctou,Tombouctou,Alafia,Acharane,16.6314,-3.3256,2,"Undisclosed Source; Whatsapp","Local partner-Other","On 25 January 2023, presumed JNIM militants abducted a member of the Tuareg community described as an armed bandit leader in the area of Acharane (Tombouctou, Tombouctou).",0,,1675102875
MLI8068,"25 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Koulikoro,Nara,Koronga,Zerikaye,15.2886,-7.359,1,"Undisclosed Source","Local partner-Other","On 25 January 2023, JNIM militants wounded two residents when an altercation erupted when the residents refused to pay 'zakat' taxes in the village of Zerikaye (Nara, Koulikoro).",0,,1675102875
MLI8068,"25 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,27,"Civilian targeting",466,"Western Africa",Mali,Koulikoro,Nara,Koronga,Zerikaye,15.2886,-7.359,1,"Undisclosed Source","Local partner-Other","On 25 January 2023, JNIM militants wounded two residents when an altercation erupted when the residents refused to pay 'zakat' taxes in the village of Zerikaye (Nara, Koulikoro).",0,,1675102875
MLI8078,"25 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1137,-0.8606,2,"Undisclosed Source","Local partner-Other","On 25 January 2023, JNIM militants and a FAMa convoy exchanged gunfire near Doro (Gourma-Rharous, Tombouctou). There were no casualties.",0,,1675102875
